step,benchmark,correct,bin_lo,bin_hi,count,frac
40,amc24,0,0.9,0.9500000000000001,18,0.391304347826087
40,amc24,0,0.9500000000000001,1.0,15,0.32608695652173914
40,amc24,1,0.0,0.05,0,0.0
40,amc24,1,0.05,0.1,0,0.0
40,amc24,1,0.1,0.15000000000000002,0,0.0
40,amc24,1,0.15000000000000002,0.2,0,0.0
40,amc24,1,0.2,0.25,0,0.0
40,amc24,1,0.25,0.30000000000000004,0,0.0
40,amc24,1,0.30000000000000004,0.35000000000000003,0,0.0
40,amc24,1,0.35000000000000003,0.4,0,0.0
40,amc24,1,0.4,0.45,0,0.0
40,amc24,1,0.45,0.5,0,0.0
40,amc24,1,0.5,0.55,0,0.0
40,amc24,1,0.55,0.6000000000000001,0,0.0
40,amc24,1,0.6000000000000001,0.65,0,0.0
40,amc24,1,0.65,0.7000000000000001,0,0.0
40,amc24,1,0.7000000000000001,0.75,0,0.0
40,amc24,1,0.75,0.8,0,0.0
40,amc24,1,0.8,0.8500000000000001,0,0.0
40,amc24,1,0.8500000000000001,0.9,0,0.0
40,amc24,1,0.9,0.9500000000000001,8,0.18181818181818182
40,amc24,1,0.9500000000000001,1.0,36,0.8181818181818182
40,math500,0,0.0,0.05,9,0.225
40,math500,0,0.05,0.1,0,0.0
40,math500,0,0.1,0.15000000000000002,0,0.0
40,math500,0,0.15000000000000002,0.2,0,0.0
40,math500,0,0.2,0.25,0,0.0
40,math500,0,0.25,0.30000000000000004,0,0.0
40,math500,0,0.30000000000000004,0.35000000000000003,0,0.0
40,math500,0,0.35000000000000003,0.4,0,0.0
40,math500,0,0.4,0.45,0,0.0
40,math500,0,0.45,0.5,0,0.0
40,math500,0,0.5,0.55,0,0.0
40,math500,0,0.55,0.6000000000000001,0,0.0
40,math500,0,0.6000000000000001,0.65,0,0.0
40,math500,0,0.65,0.7000000000000001,0,0.0
40,math500,0,0.7000000000000001,0.75,0,0.0
40,math500,0,0.75,0.8,0,0.0
40,math500,0,0.8,0.8500000000000001,0,0.0
40,math500,0,0.8500000000000001,0.9,0,0.0
40,math500,0,0.9,0.9500000000000001,6,0.15
40,math500,0,0.9500000000000001,1.0,25,0.625
40,math500,1,0.0,0.05,0,0.0
40,math500,1,0.05,0.1,0,0.0
40,math500,1,0.1,0.15000000000000002,0,0.0
40,math500,1,0.15000000000000002,0.2,0,0.0
40,math500,1,0.2,0.25,0,0.0
40,math500,1,0.25,0.30000000000000004,0,0.0
40,math500,1,0.30000000000000004,0.35000000000000003,0,0.0
40,math500,1,0.35000000000000003,0.4,0,0.0
40,math500,1,0.4,0.45,0,0.0
40,math500,1,0.45,0.5,0,0.0
40,math500,1,0.5,0.55,0,0.0
40,math500,1,0.55,0.6000000000000001,0,0.0
40,math500,1,0.6000000000000001,0.65,0,0.0
40,math500,1,0.65,0.7000000000000001,0,0.0
40,math500,1,0.7000000000000001,0.75,0,0.0
40,math500,1,0.75,0.8,0,0.0
40,math500,1,0.8,0.8500000000000001,0,0.0
40,math500,1,0.8500000000000001,0.9,0,0.0
40,math500,1,0.9,0.9500000000000001,14,0.0875
40,math500,1,0.9500000000000001,1.0,146,0.9125
50,aime24,0,0.0,0.05,47,0.5164835164835165
50,aime24,0,0.05,0.1,0,0.0
50,aime24,0,0.1,0.15000000000000002,0,0.0
50,aime24,0,0.15000000000000002,0.2,0,0.0
50,aime24,0,0.2,0.25,0,0.0
50,aime24,0,0.25,0.30000000000000004,0,0.0
50,aime24,0,0.30000000000000004,0.35000000000000003,0,0.0
50,aime24,0,0.35000000000000003,0.4,0,0.0
50,aime24,0,0.4,0.45,0,0.0
50,aime24,0,0.45,0.5,0,0.0
50,aime24,0,0.5,0.55,0,0.0
50,aime24,0,0.55,0.6000000000000001,0,0.0
50,aime24,0,0.6000000000000001,0.65,0,0.0
50,aime24,0,0.65,0.7000000000000001,0,0.0
50,aime24,0,0.7000000000000001,0.75,0,0.0
50,aime24,0,0.75,0.8,0,0.0
50,aime24,0,0.8,0.8500000000000001,1,0.01098901098901099
50,aime24,0,0.8500000000000001,0.9,0,0.0
50,aime24,0,0.9,0.9500000000000001,25,0.27472527472527475
50,aime24,0,0.9500000000000001,1.0,18,0.1978021978021978
50,aime24,1,0.0,0.05,0,0.0
50,aime24,1,0.05,0.1,0,0.0
50,aime24,1,0.1,0.15000000000000002,0,0.0
50,aime24,1,0.15000000000000002,0.2,0,0.0
50,aime24,1,0.2,0.25,0,0.0
50,aime24,1,0.25,0.30000000000000004,0,0.0
50,aime24,1,0.30000000000000004,0.35000000000000003,0,0.0
50,aime24,1,0.35000000000000003,0.4,0,0.0
50,aime24,1,0.4,0.45,0,0.0
50,aime24,1,0.45,0.5,0,0.0
50,aime24,1,0.5,0.55,0,0.0
50,aime24,1,0.55,0.6000000000000001,0,0.0
50,aime24,1,0.6000000000000001,0.65,0,0.0
50,aime24,1,0.65,0.7000000000000001,0,0.0
50,aime24,1,0.7000000000000001,0.75,0,0.0
50,aime24,1,0.75,0.8,0,0.0
50,aime24,1,0.8,0.8500000000000001,0,0.0
50,aime24,1,0.8500000000000001,0.9,0,0.0
50,aime24,1,0.9,0.9500000000000001,14,0.4827586206896552
50,aime24,1,0.9500000000000001,1.0,15,0.5172413793103449
50,amc24,0,0.0,0.05,15,0.30612244897959184
50,amc24,0,0.05,0.1,0,0.0
50,amc24,0,0.1,0.15000000000000002,0,0.0
50,amc24,0,0.15000000000000002,0.2,0,0.0
50,amc24,0,0.2,0.25,0,0.0
50,amc24,0,0.25,0.30000000000000004,0,0.0
50,amc24,0,0.30000000000000004,0.35000000000000003,0,0.0
50,amc24,0,0.35000000000000003,0.4,0,0.0
50,amc24,0,0.4,0.45,0,0.0
50,amc24,0,0.45,0.5,0,0.0
50,amc24,0,0.5,0.55,0,0.0
50,amc24,0,0.55,0.6000000000000001,0,0.0
50,amc24,0,0.6000000000000001,0.65,0,0.0
50,amc24,0,0.65,0.7000000000000001,0,0.0
50,amc24,0,0.7000000000000001,0.75,0,0.0
50,amc24,0,0.75,0.8,0,0.0
50,amc24,0,0.8,0.8500000000000001,2,0.04081632653061224
50,amc24,0,0.8500000000000001,0.9,0,0.0
50,amc24,0,0.9,0.9500000000000001,17,0.3469387755102041
50,amc24,0,0.9500000000000001,1.0,15,0.30612244897959184
50,amc24,1,0.0,0.05,0,0.0
50,amc24,1,0.05,0.1,0,0.0
50,amc24,1,0.1,0.15000000000000002,0,0.0
50,amc24,1,0.15000000000000002,0.2,0,0.0
50,amc24,1,0.2,0.25,0,0.0
50,amc24,1,0.25,0.30000000000000004,0,0.0
50,amc24,1,0.30000000000000004,0.35000000000000003,0,0.0
50,amc24,1,0.35000000000000003,0.4,0,0.0
50,amc24,1,0.4,0.45,0,0.0
50,amc24,1,0.45,0.5,0,0.0
50,amc24,1,0.5,0.55,0,0.0
50,amc24,1,0.55,0.6000000000000001,0,0.0
50,amc24,1,0.6000000000000001,0.65,0,0.0
50,amc24,1,0.65,0.7000000000000001,0,0.0
50,amc24,1,0.7000000000000001,0.75,0,0.0
50,amc24,1,0.75,0.8,0,0.0
50,amc24,1,0.8,0.8500000000000001,0,0.0
50,amc24,1,0.8500000000000001,0.9,0,0.0
50,amc24,1,0.9,0.9500000000000001,6,0.14634146341463414
50,amc24,1,0.9500000000000001,1.0,35,0.8536585365853658
50,math500,0,0.0,0.05,5,0.13513513513513514
50,math500,0,0.05,0.1,0,0.0
50,math500,0,0.1,0.15000000000000002,0,0.0
50,math500,0,0.15000000000000002,0.2,0,0.0
50,math500,0,0.2,0.25,0,0.0
50,math500,0,0.25,0.30000000000000004,0,0.0
50,math500,0,0.30000000000000004,0.35000000000000003,0,0.0
50,math500,0,0.35000000000000003,0.4,0,0.0
50,math500,0,0.4,0.45,0,0.0
50,math500,0,0.45,0.5,0,0.0
50,math500,0,0.5,0.55,0,0.0
50,math500,0,0.55,0.6000000000000001,0,0.0
50,math500,0,0.6000000000000001,0.65,0,0.0
50,math500,0,0.65,0.7000000000000001,0,0.0
50,math500,0,0.7000000000000001,0.75,0,0.0
50,math500,0,0.75,0.8,0,0.0
50,math500,0,0.8,0.8500000000000001,0,0.0
50,math500,0,0.8500000000000001,0.9,0,0.0
50,math500,0,0.9,0.9500000000000001,7,0.1891891891891892
50,math500,0,0.9500000000000001,1.0,25,0.6756756756756757
50,math500,1,0.0,0.05,0,0.0
50,math500,1,0.05,0.1,0,0.0
50,math500,1,0.1,0.15000000000000002,0,0.0
50,math500,1,0.15000000000000002,0.2,0,0.0
50,math500,1,0.2,0.25,0,0.0
50,math500,1,0.25,0.30000000000000004,0,0.0
50,math500,1,0.30000000000000004,0.35000000000000003,0,0.0
50,math500,1,0.35000000000000003,0.4,0,0.0
50,math500,1,0.4,0.45,0,0.0
50,math500,1,0.45,0.5,0,0.0
50,math500,1,0.5,0.55,0,0.0
50,math500,1,0.55,0.6000000000000001,0,0.0
50,math500,1,0.6000000000000001,0.65,0,0.0
50,math500,1,0.65,0.7000000000000001,0,0.0
50,math500,1,0.7000000000000001,0.75,0,0.0
50,math500,1,0.75,0.8,0,0.0
50,math500,1,0.8,0.8500000000000001,0,0.0
50,math500,1,0.8500000000000001,0.9,0,0.0
50,math500,1,0.9,0.9500000000000001,12,0.0736196319018405
50,math500,1,0.9500000000000001,1.0,151,0.9263803680981595
60,aime24,0,0.0,0.05,42,0.47191011235955055
60,aime24,0,0.05,0.1,0,0.0
60,aime24,0,0.1,0.15000000000000002,0,0.0
60,aime24,0,0.15000000000000002,0.2,0,0.0
60,aime24,0,0.2,0.25,0,0.0
60,aime24,0,0.25,0.30000000000000004,0,0.0
60,aime24,0,0.30000000000000004,0.35000000000000003,0,0.0
60,aime24,0,0.35000000000000003,0.4,0,0.0
60,aime24,0,0.4,0.45,0,0.0
60,aime24,0,0.45,0.5,0,0.0
60,aime24,0,0.5,0.55,0,0.0
60,aime24,0,0.55,0.6000000000000001,0,0.0
60,aime24,0,0.6000000000000001,0.65,0,0.0
60,aime24,0,0.65,0.7000000000000001,0,0.0
60,aime24,0,0.7000000000000001,0.75,0,0.0
60,aime24,0,0.75,0.8,0,0.0
60,aime24,0,0.8,0.8500000000000001,0,0.0
60,aime24,0,0.8500000000000001,0.9,0,0.0
60,aime24,0,0.9,0.9500000000000001,27,0.30337078651685395
60,aime24,0,0.9500000000000001,1.0,20,0.2247191011235955
60,aime24,1,0.0,0.05,0,0.0
60,aime24,1,0.05,0.1,0,0.0
60,aime24,1,0.1,0.15000000000000002,0,0.0
60,aime24,1,0.15000000000000002,0.2,0,0.0
60,aime24,1,0.2,0.25,0,0.0
60,aime24,1,0.25,0.30000000000000004,0,0.0
60,aime24,1,0.30000000000000004,0.35000000000000003,0,0.0
60,aime24,1,0.35000000000000003,0.4,0,0.0
60,aime24,1,0.4,0.45,0,0.0
60,aime24,1,0.45,0.5,0,0.0
60,aime24,1,0.5,0.55,0,0.0
60,aime24,1,0.55,0.6000000000000001,0,0.0
60,aime24,1,0.6000000000000001,0.65,0,0.0
60,aime24,1,0.65,0.7000000000000001,0,0.0
60,aime24,1,0.7000000000000001,0.75,0,0.0
60,aime24,1,0.75,0.8,0,0.0
60,aime24,1,0.8,0.8500000000000001,0,0.0
60,aime24,1,0.8500000000000001,0.9,0,0.0
60,aime24,1,0.9,0.9500000000000001,12,0.3870967741935484
60,aime24,1,0.9500000000000001,1.0,19,0.6129032258064516
60,amc24,0,0.0,0.05,12,0.2553191489361702
60,amc24,0,0.05,0.1,0,0.0
60,amc24,0,0.1,0.15000000000000002,0,0.0
60,amc24,0,0.15000000000000002,0.2,0,0.0
60,amc24,0,0.2,0.25,0,0.0
60,amc24,0,0.25,0.30000000000000004,0,0.0
60,amc24,0,0.30000000000000004,0.35000000000000003,0,0.0
60,amc24,0,0.35000000000000003,0.4,0,0.0
60,amc24,0,0.4,0.45,0,0.0
60,amc24,0,0.45,0.5,0,0.0
60,amc24,0,0.5,0.55,0,0.0
60,amc24,0,0.55,0.6000000000000001,0,0.0
60,amc24,0,0.6000000000000001,0.65,0,0.0
60,amc24,0,0.65,0.7000000000000001,0,0.0
60,amc24,0,0.7000000000000001,0.75,0,0.0
60,amc24,0,0.75,0.8,0,0.0
60,amc24,0,0.8,0.8500000000000001,1,0.02127659574468085
60,amc24,0,0.8500000000000001,0.9,0,0.0
60,amc24,0,0.9,0.9500000000000001,19,0.40425531914893614
60,amc24,0,0.9500000000000001,1.0,15,0.3191489361702128
60,amc24,1,0.0,0.05,0,0.0
60,amc24,1,0.05,0.1,0,0.0
60,amc24,1,0.1,0.15000000000000002,0,0.0
60,amc24,1,0.15000000000000002,0.2,0,0.0
60,amc24,1,0.2,0.25,0,0.0
60,amc24,1,0.25,0.30000000000000004,0,0.0
60,amc24,1,0.30000000000000004,0.35000000000000003,0,0.0
60,amc24,1,0.35000000000000003,0.4,0,0.0
60,amc24,1,0.4,0.45,0,0.0
60,amc24,1,0.45,0.5,0,0.0
60,amc24,1,0.5,0.55,0,0.0
60,amc24,1,0.55,0.6000000000000001,0,0.0
60,amc24,1,0.6000000000000001,0.65,0,0.0
60,amc24,1,0.65,0.7000000000000001,0,0.0
60,amc24,1,0.7000000000000001,0.75,0,0.0
60,amc24,1,0.75,0.8,0,0.0
60,amc24,1,0.8,0.8500000000000001,0,0.0
60,amc24,1,0.8500000000000001,0.9,0,0.0
60,amc24,1,0.9,0.9500000000000001,12,0.27906976744186046
60,amc24,1,0.9500000000000001,1.0,31,0.7209302325581395
60,math500,0,0.0,0.05,7,0.1794871794871795
60,math500,0,0.05,0.1,0,0.0
60,math500,0,0.1,0.15000000000000002,0,0.0
60,math500,0,0.15000000000000002,0.2,0,0.0
60,math500,0,0.2,0.25,0,0.0
60,math500,0,0.25,0.30000000000000004,0,0.0
60,math500,0,0.30000000000000004,0.35000000000000003,0,0.0
60,math500,0,0.35000000000000003,0.4,0,0.0
60,math500,0,0.4,0.45,0,0.0
60,math500,0,0.45,0.5,0,0.0
60,math500,0,0.5,0.55,0,0.0
60,math500,0,0.55,0.6000000000000001,0,0.0
60,math500,0,0.6000000000000001,0.65,0,0.0
60,math500,0,0.65,0.7000000000000001,0,0.0
60,math500,0,0.7000000000000001,0.75,0,0.0
60,math500,0,0.75,0.8,0,0.0
60,math500,0,0.8,0.8500000000000001,0,0.0
60,math500,0,0.8500000000000001,0.9,0,0.0
60,math500,0,0.9,0.9500000000000001,6,0.15384615384615385
60,math500,0,0.9500000000000001,1.0,26,0.6666666666666666
60,math500,1,0.0,0.05,0,0.0
60,math500,1,0.05,0.1,0,0.0
60,math500,1,0.1,0.15000000000000002,0,0.0
60,math500,1,0.15000000000000002,0.2,0,0.0
60,math500,1,0.2,0.25,0,0.0
60,math500,1,0.25,0.30000000000000004,0,0.0
60,math500,1,0.30000000000000004,0.35000000000000003,0,0.0
60,math500,1,0.35000000000000003,0.4,0,0.0
60,math500,1,0.4,0.45,0,0.0
60,math500,1,0.45,0.5,0,0.0
60,math500,1,0.5,0.55,0,0.0
60,math500,1,0.55,0.6000000000000001,0,0.0
60,math500,1,0.6000000000000001,0.65,0,0.0
60,math500,1,0.65,0.7000000000000001,0,0.0
60,math500,1,0.7000000000000001,0.75,0,0.0
60,math500,1,0.75,0.8,0,0.0
60,math500,1,0.8,0.8500000000000001,0,0.0
60,math500,1,0.8500000000000001,0.9,0,0.0
60,math500,1,0.9,0.9500000000000001,21,0.13043478260869565
60,math500,1,0.9500000000000001,1.0,140,0.8695652173913043
70,aime24,0,0.0,0.05,47,0.4563106796116505
70,aime24,0,0.05,0.1,0,0.0
70,aime24,0,0.1,0.15000000000000002,0,0.0
70,aime24,0,0.15000000000000002,0.2,0,0.0
70,aime24,0,0.2,0.25,0,0.0
70,aime24,0,0.25,0.30000000000000004,0,0.0
70,aime24,0,0.30000000000000004,0.35000000000000003,0,0.0
70,aime24,0,0.35000000000000003,0.4,0,0.0
70,aime24,0,0.4,0.45,0,0.0
70,aime24,0,0.45,0.5,0,0.0
70,aime24,0,0.5,0.55,0,0.0
70,aime24,0,0.55,0.6000000000000001,0,0.0
70,aime24,0,0.6000000000000001,0.65,0,0.0
70,aime24,0,0.65,0.7000000000000001,0,0.0
70,aime24,0,0.7000000000000001,0.75,0,0.0
70,aime24,0,0.75,0.8,1,0.009708737864077669
70,aime24,0,0.8,0.8500000000000001,0,0.0
70,aime24,0,0.8500000000000001,0.9,0,0.0
70,aime24,0,0.9,0.9500000000000001,28,0.27184466019417475
70,aime24,0,0.9500000000000001,1.0,27,0.2621359223300971
70,aime24,1,0.0,0.05,0,0.0
70,aime24,1,0.05,0.1,0,0.0
70,aime24,1,0.1,0.15000000000000002,0,0.0
70,aime24,1,0.15000000000000002,0.2,0,0.0
70,aime24,1,0.2,0.25,0,0.0
70,aime24,1,0.25,0.30000000000000004,0,0.0
70,aime24,1,0.30000000000000004,0.35000000000000003,0,0.0
70,aime24,1,0.35000000000000003,0.4,0,0.0
70,aime24,1,0.4,0.45,0,0.0
70,aime24,1,0.45,0.5,0,0.0
70,aime24,1,0.5,0.55,0,0.0
70,aime24,1,0.55,0.6000000000000001,0,0.0
70,aime24,1,0.6000000000000001,0.65,0,0.0
70,aime24,1,0.65,0.7000000000000001,0,0.0
70,aime24,1,0.7000000000000001,0.75,0,0.0
70,aime24,1,0.75,0.8,0,0.0
70,aime24,1,0.8,0.8500000000000001,0,0.0
70,aime24,1,0.8500000000000001,0.9,0,0.0
70,aime24,1,0.9,0.9500000000000001,10,0.5882352941176471
70,aime24,1,0.9500000000000001,1.0,7,0.4117647058823529
70,amc24,0,0.0,0.05,14,0.25925925925925924
70,amc24,0,0.05,0.1,0,0.0
70,amc24,0,0.1,0.15000000000000002,0,0.0
70,amc24,0,0.15000000000000002,0.2,0,0.0
70,amc24,0,0.2,0.25,0,0.0
70,amc24,0,0.25,0.30000000000000004,1,0.018518518518518517
70,amc24,0,0.30000000000000004,0.35000000000000003,0,0.0
70,amc24,0,0.35000000000000003,0.4,0,0.0
70,amc24,0,0.4,0.45,0,0.0
70,amc24,0,0.45,0.5,0,0.0
70,amc24,0,0.5,0.55,0,0.0
70,amc24,0,0.55,0.6000000000000001,0,0.0
70,amc24,0,0.6000000000000001,0.65,0,0.0
70,amc24,0,0.65,0.7000000000000001,0,0.0
70,amc24,0,0.7000000000000001,0.75,0,0.0
70,amc24,0,0.75,0.8,0,0.0
70,amc24,0,0.8,0.8500000000000001,1,0.018518518518518517
70,amc24,0,0.8500000000000001,0.9,0,0.0
70,amc24,0,0.9,0.9500000000000001,18,0.3333333333333333
70,amc24,0,0.9500000000000001,1.0,20,0.37037037037037035
70,amc24,1,0.0,0.05,0,0.0
70,amc24,1,0.05,0.1,0,0.0
70,amc24,1,0.1,0.15000000000000002,0,0.0
70,amc24,1,0.15000000000000002,0.2,0,0.0
70,amc24,1,0.2,0.25,0,0.0
70,amc24,1,0.25,0.30000000000000004,0,0.0
70,amc24,1,0.30000000000000004,0.35000000000000003,0,0.0
70,amc24,1,0.35000000000000003,0.4,0,0.0
70,amc24,1,0.4,0.45,0,0.0
70,amc24,1,0.45,0.5,0,0.0
70,amc24,1,0.5,0.55,0,0.0
70,amc24,1,0.55,0.6000000000000001,0,0.0
70,amc24,1,0.6000000000000001,0.65,0,0.0
70,amc24,1,0.65,0.7000000000000001,0,0.0
70,amc24,1,0.7000000000000001,0.75,0,0.0
70,amc24,1,0.75,0.8,0,0.0
70,amc24,1,0.8,0.8500000000000001,0,0.0
70,amc24,1,0.8500000000000001,0.9,0,0.0
70,amc24,1,0.9,0.9500000000000001,8,0.2222222222222222
70,amc24,1,0.9500000000000001,1.0,28,0.7777777777777778
70,math500,0,0.0,0.05,5,0.13513513513513514
70,math500,0,0.05,0.1,0,0.0
70,math500,0,0.1,0.15000000000000002,0,0.0
70,math500,0,0.15000000000000002,0.2,0,0.0
70,math500,0,0.2,0.25,0,0.0
70,math500,0,0.25,0.30000000000000004,0,0.0
70,math500,0,0.30000000000000004,0.35000000000000003,0,0.0
70,math500,0,0.35000000000000003,0.4,0,0.0
70,math500,0,0.4,0.45,0,0.0
70,math500,0,0.45,0.5,0,0.0
70,math500,0,0.5,0.55,0,0.0
70,math500,0,0.55,0.6000000000000001,0,0.0
70,math500,0,0.6000000000000001,0.65,0,0.0
70,math500,0,0.65,0.7000000000000001,0,0.0
70,math500,0,0.7000000000000001,0.75,0,0.0
70,math500,0,0.75,0.8,0,0.0
70,math500,0,0.8,0.8500000000000001,0,0.0
70,math500,0,0.8500000000000001,0.9,0,0.0
70,math500,0,0.9,0.9500000000000001,10,0.2702702702702703
70,math500,0,0.9500000000000001,1.0,22,0.5945945945945946
70,math500,1,0.0,0.05,0,0.0
70,math500,1,0.05,0.1,0,0.0
70,math500,1,0.1,0.15000000000000002,0,0.0
70,math500,1,0.15000000000000002,0.2,0,0.0
70,math500,1,0.2,0.25,0,0.0
70,math500,1,0.25,0.30000000000000004,0,0.0
70,math500,1,0.30000000000000004,0.35000000000000003,0,0.0
70,math500,1,0.35000000000000003,0.4,0,0.0
70,math500,1,0.4,0.45,0,0.0
70,math500,1,0.45,0.5,0,0.0
70,math500,1,0.5,0.55,0,0.0
70,math500,1,0.55,0.6000000000000001,0,0.0
70,math500,1,0.6000000000000001,0.65,0,0.0
70,math500,1,0.65,0.7000000000000001,0,0.0
70,math500,1,0.7000000000000001,0.75,0,0.0
70,math500,1,0.75,0.8,0,0.0
70,math500,1,0.8,0.8500000000000001,0,0.0
70,math500,1,0.8500000000000001,0.9,0,0.0
70,math500,1,0.9,0.9500000000000001,17,0.10429447852760736
70,math500,1,0.9500000000000001,1.0,146,0.8957055214723927
